data/uf50-091.cnf.dat,40,18,20,2,12,600,1699,54,16.084859,,,
data/uf50-092.cnf.dat,40,18,20,2,12,600,1624,39,11.725635,,,
data/uf50-093.cnf.dat,40,18,20,2,12,600,1811,51,15.129181,,,
data/uf50-094.cnf.dat,40,18,20,2,12,600,1865,100,28.224317,,,
data/uf50-095.cnf.dat,40,18,20,2,12,600,1797,63,18.603586,,Nevyreseno,5
data/uf50-096.cnf.dat,40,18,20,2,12,600,1896,56,16.457214,,,
data/uf50-097.cnf.dat,40,18,20,2,12,600,1447,54,16.446447999999997,,,
data/uf50-098.cnf.dat,40,18,20,2,12,600,2207,62,18.699678000000002,,,
data/uf50-099.cnf.dat,40,18,20,2,12,600,1657,59,18.019773999999998,,,
,,,,,,,,,,,,
,,,,,,,,64.21,,,,
